mfcc_0_amplitude_envelope_mean,mfcc_0_amplitude_envelope_std,mfcc_0_zero_crossing_rate,mfcc_0_rms_energy,mfcc_0_spectral_centroid,mfcc_0_band_energy_ratio_1,mfcc_0_band_energy_ratio_2,mfcc_0_band_energy_ratio_3,mfcc_0_spectral_bandwidth,mfcc_1_amplitude_envelope_mean,mfcc_1_amplitude_envelope_std,mfcc_1_zero_crossing_rate,mfcc_1_rms_energy,mfcc_1_spectral_centroid,mfcc_1_band_energy_ratio_1,mfcc_1_band_energy_ratio_2,mfcc_1_band_energy_ratio_3,mfcc_1_spectral_bandwidth,mfcc_2_amplitude_envelope_mean,mfcc_2_amplitude_envelope_std,mfcc_2_zero_crossing_rate,mfcc_2_rms_energy,mfcc_2_spectral_centroid,mfcc_2_band_energy_ratio_1,mfcc_2_band_energy_ratio_2,mfcc_2_band_energy_ratio_3,mfcc_2_spectral_bandwidth,mfcc_3_amplitude_envelope_mean,mfcc_3_amplitude_envelope_std,mfcc_3_zero_crossing_rate,mfcc_3_rms_energy,mfcc_3_spectral_centroid,mfcc_3_band_energy_ratio_1,mfcc_3_band_energy_ratio_2,mfcc_3_band_energy_ratio_3,mfcc_3_spectral_bandwidth,mfcc_4_amplitude_envelope_mean,mfcc_4_amplitude_envelope_std,mfcc_4_zero_crossing_rate,mfcc_4_rms_energy,mfcc_4_spectral_centroid,mfcc_4_band_energy_ratio_1,mfcc_4_band_energy_ratio_2,mfcc_4_band_energy_ratio_3,mfcc_4_spectral_bandwidth,mfcc_5_amplitude_envelope_mean,mfcc_5_amplitude_envelope_std,mfcc_5_zero_crossing_rate,mfcc_5_rms_energy,mfcc_5_spectral_centroid,mfcc_5_band_energy_ratio_1,mfcc_5_band_energy_ratio_2,mfcc_5_band_energy_ratio_3,mfcc_5_spectral_bandwidth,mfcc_6_amplitude_envelope_mean,mfcc_6_amplitude_envelope_std,mfcc_6_zero_crossing_rate,mfcc_6_rms_energy,mfcc_6_spectral_centroid,mfcc_6_band_energy_ratio_1,mfcc_6_band_energy_ratio_2,mfcc_6_band_energy_ratio_3,mfcc_6_spectral_bandwidth,mfcc_7_amplitude_envelope_mean,mfcc_7_amplitude_envelope_std,mfcc_7_zero_crossing_rate,mfcc_7_rms_energy,mfcc_7_spectral_centroid,mfcc_7_band_energy_ratio_1,mfcc_7_band_energy_ratio_2,mfcc_7_band_energy_ratio_3,mfcc_7_spectral_bandwidth,mfcc_8_amplitude_envelope_mean,mfcc_8_amplitude_envelope_std,mfcc_8_zero_crossing_rate,mfcc_8_rms_energy,mfcc_8_spectral_centroid,mfcc_8_band_energy_ratio_1,mfcc_8_band_energy_ratio_2,mfcc_8_band_energy_ratio_3,mfcc_8_spectral_bandwidth,mfcc_9_amplitude_envelope_mean,mfcc_9_amplitude_envelope_std,mfcc_9_zero_crossing_rate,mfcc_9_rms_energy,mfcc_9_spectral_centroid,mfcc_9_band_energy_ratio_1,mfcc_9_band_energy_ratio_2,mfcc_9_band_energy_ratio_3,mfcc_9_spectral_bandwidth,mfcc_10_amplitude_envelope_mean,mfcc_10_amplitude_envelope_std,mfcc_10_zero_crossing_rate,mfcc_10_rms_energy,mfcc_10_spectral_centroid,mfcc_10_band_energy_ratio_1,mfcc_10_band_energy_ratio_2,mfcc_10_band_energy_ratio_3,mfcc_10_spectral_bandwidth,mfcc_11_amplitude_envelope_mean,mfcc_11_amplitude_envelope_std,mfcc_11_zero_crossing_rate,mfcc_11_rms_energy,mfcc_11_spectral_centroid,mfcc_11_band_energy_ratio_1,mfcc_11_band_energy_ratio_2,mfcc_11_band_energy_ratio_3,mfcc_11_spectral_bandwidth,mfcc_12_amplitude_envelope_mean,mfcc_12_amplitude_envelope_std,mfcc_12_zero_crossing_rate,mfcc_12_rms_energy,mfcc_12_spectral_centroid,mfcc_12_band_energy_ratio_1,mfcc_12_band_energy_ratio_2,mfcc_12_band_energy_ratio_3,mfcc_12_spectral_bandwidth,label
59.044102599673245,89.74123730890805,0.09523809523809523,110.0757943955492,-1.9781621039043132e-13,0.047619047619047616,0.04761904761904761,0.09523809523809523,12716.131487209464,59.16115357869117,89.67712446125388,0.09523809523809523,110.07601069651297,1.5385690135988262e-13,0.04752459935293971,0.047528801490871464,0.09510123215241942,12723.779363199692,59.278204557709124,89.61331893546378,0.09523809523809523,110.07665959685411,-2.1979492551884876e-14,0.047430058071417716,0.04743847867450254,0.09496435722699931,12731.420708329228,59.3952555367271,89.54982138845145,0.09523809523809523,110.0777410889222,1.7583507661695498e-13,0.04733542433221555,0.04734807979609716,0.0948274719884453,12739.055469294031,59.51230651574505,89.4866324758197,0.09523809523809523,110.079255159967,-8.791693365513728e-14,0.04724069869387803,0.04725760548312387,0.09469057796589957,12746.683592946776,59.629357494763,89.42375285183333,0.09523809523809523,110.08120179213931,4.3958078126432695e-14,0.04714588171575278,0.04716705636436019,0.09455367669101823,12754.305026296937,59.746408473780946,89.36118316939168,0.09523809523809523,110.08358096249188,3.186926221434413e-13,0.047050973957981745,0.047076433069889026,0.09441676969795211,12761.919716510814,59.86345945279893,89.29892408000137,0.09523809523809523,110.08639264298087,2.3077446848018987e-13,0.04695597598149306,0.04698573623109545,0.09427985852332847,12769.527610911618,59.980510431816874,89.23697623374846,0.09523809523809523,110.08963680046745,7.692368917522812e-14,0.046860888347992624,0.046894966480663276,0.09414294470623198,12777.128656979507,60.097561410834814,89.17534027927113,0.09523809523809523,110.0933133967198,5.4944574571775315e-14,0.046765711619955734,0.04680412445257173,0.0940060297881856,12784.722802351627,60.21461238985277,89.11401686373176,0.09523809523809523,110.09742238841527,0.0,0.04667044636061877,0.04671321078209222,0.09386911531313169,12792.30999482219,60.33166336887073,89.0530066327893,0.09523809523809523,110.10196372714304,3.076775261121769e-13,0.04657509313397075,0.046622226105785036,0.09373220282741242,12799.890182342502,60.44871434788869,88.9923102305712,0.09523809523809523,110.10693735940693,-8.790587823664728e-14,0.04647965250474496,0.04653117106149615,0.09359529387975052,12807.463313021015,asha
72.76210043642511,110.59124679449303,0.09523809523809523,135.65022846960093,4.45893021844689e-13,0.047619047619047616,0.04761904761904761,0.09523809523809522,12716.131487209464,72.87915141544306,110.52710500136708,0.09523809523809523,135.65040399093013,-2.31864221351569e-13,0.04754241302299205,0.04754582167580706,0.0951270362010038,12722.337990375752,72.99620239446102,110.4632124894548,0.09523809523809523,135.650930553555,7.13426988705952e-14,0.04746571710895055,0.04747254515726263,0.09501596917829673,12728.54019972684,73.11325337347901,110.39956969156235,0.09523809523809523,135.6518081533877,-8.917808511363653e-14,0.047388960174816905,0.047399218397793264,0.09490489498531199,12734.738086756814,73.23030435249693,110.3361770398009,0.09523809523809523,135.6530367836151,3.5671072500615034e-14,0.047312142518837856,0.04732584173234736,0.09479381443848826,12740.931623027709,73.34735533151488,110.27303496557491,0.09523809523809523,135.65461643469936,-5.35062972025792e-14,0.04723526443961023,0.047252415496441734,0.09468272835535871,12747.120780169527,73.46440631053285,110.21014389957033,0.09523809523809523,135.65654709437808,3.567061094997721e-14,0.047158326236078046,0.047178940026160354,0.09457163755454441,12753.305529880252,73.5814572895508,110.14750427174263,0.09523809523809523,135.65882874766487,-2.318570211546308e-13,0.04708132820752956,0.047105415658153196,0.0944605428557478,12759.48584392588,73.69850826856876,110.08511651130496,0.09523809523809523,135.66146137684996,1.783498239706664e-14,0.047004270653594346,0.04703184272963491,0.09434944507974607,12765.661694140435,73.8155592475867,110.02298104671624,0.09523809523809523,135.66444496150078,1.6051307622207082e-13,0.04692715387424038,0.04695822157838385,0.09423834504838464,12771.833052425982,73.93261022660467,109.96109830566918,0.09523809523809523,135.6677794784629,4.993678766738317e-13,0.046849978169771114,0.04688455254274072,0.0941272435845703,12777.99989075265,74.04966120562261,109.8994687150783,0.09523809523809523,135.67146490186076,-2.1401189675818578e-13,0.04677274384082252,0.04681083596160753,0.09401614151226466,12784.162181158656,74.16671218464057,109.83809270106784,0.09523809523809523,135.67550120309883,-2.3184277175354625e-13,0.04669545118836015,0.046737072174446406,0.09390503965647742,12790.319895750314,asha
66.57469438577236,101.1869972543997,0.09523809523809523,124.115060581772,0.0,0.04761904761904763,0.04761904761904763,0.09523809523809526,12716.131487209468,66.69174536479034,101.12286703919987,0.09523809523809523,124.11525241590799,9.746672685660753e-14,0.04753528753781688,0.0475390135335131,0.09511671403281925,12722.914600849126,66.80879634380831,101.05900931722005,0.09523809523809523,124.11582791653694,2.5341290230832544e-13,0.04745145424431098,0.04745891907205641,0.09499532337907768,12729.69258228965,66.92584732282626,100.99542460533895,0.09523809523809523,124.11678707832195,1.754390236948445e-13,0.04736754812750467,0.047378764671324194,0.09487392434152224,12736.46539432796,67.04289830184419,100.93211341952527,0.09523809523809523,124.11812989236842,1.7543807463692772e-13,0.047283569576875656,0.0472985507687755,0.09475251798637395,12743.232999857946,67.15994928086214,100.86907627482063,0.09523809523809523,124.11985634622452,-3.898596765131596e-14,0.04719951898239996,0.047218277802679884,0.09463110538141277,12749.995361870482,67.27700025988013,100.80631368532293,0.09523809523809523,124.12196642388172,-1.5594254496472273e-13,0.04711539673454743,0.0471379462121155,0.09450968759596742,12756.752443453466,67.39405123889806,100.74382616416918,0.09523809523809523,124.12446010577555,-1.5594097832042084e-13,0.047031203224277174,0.04705755643696731,0.09438826570090537,12763.504207791835,67.51110221791602,100.68161422351855,0.09523809523809523,124.12733736878654,3.313707377019134e-13,0.04694693884303305,0.046977108917925184,0.09426684076862234,12770.250618167629,67.62815319693398,100.61967837453545,0.09523809523809523,124.13059818624124,-2.1441354284046243e-13,0.046862603982738955,0.04689660409648205,0.09414541387303188,12776.991637959967,67.74520417595193,100.55801912737228,0.09523809523809523,124.13424252791346,1.169511243617094e-13,0.0467781990357944,0.04681604241493216,0.09402398608955506,12783.727230645132,67.86225515496992,100.49663699115234,0.09523809523809523,124.13827036002571,4.09322292615178e-13,0.046693724395069816,0.04673542431636921,0.09390255849511005,12790.457359796557,67.97930613398786,100.43553247395263,0.09523809523809523,124.14268164525075,5.84735739309248e-14,0.04660918045390198,0.04665475024468459,0.09378113216810122,12797.181989084871,asha
60.963755042704754,92.65892049580894,0.09523809523809523,113.65459834592409,-3.193121501453196e-13,0.04761904761904762,0.04761904761904762,0.09523809523809525,12716.131487209464,61.08080602172269,92.59480281317414,0.09523809523809523,113.65480783592461,-2.128745705763884e-14,0.04752757480105918,0.047531644371691176,0.09510554194354665,12723.53864295904,61.19785700074065,92.53098275527516,0.09523809523809523,113.65543630360936,-1.064369910082709e-13,0.047436014716782056,0.047444169171203504,0.09497297749807972,12730.939674241481,61.314907979758615,92.46746093836428,0.09523809523809523,113.65648374202812,1.4901110076222188e-13,0.047344367872870365,0.04735662258637752,0.09484040328847748,12738.334532624514,61.43195895877656,92.40423797750452,0.09523809523809523,113.65795013959752,1.4901013946109487e-13,0.047252634776692164,0.04726900518716092,0.09470782070375186,12745.72316981375,55.88838446512802,64.49762624039931,0.47619047619047616,86.56154295046025,3.971952897377364e-13,0.037033148165027195,0.03762582148018913,0.0848017483827971,13603.058248957355,50.05342396287061,48.02747508504101,0.47619047619047616,69.97199122369761,-1.347426793836797e-13,0.02971943769688114,0.03495164495265682,0.07552404452536428,14171.677330378378,47.578500442181245,43.90031072645916,0.5714285714285714,65.33224533787264,0.0,0.030748499028399795,0.035792029276176286,0.07236396383093745,14298.48023627275,48.491017597554745,45.83083531320431,0.5714285714285714,67.67803764647464,-1.305307952050263e-13,0.038126700941168684,0.03719706950937756,0.07278732519647839,14214.652541693713,53.71559141939722,60.52967049352801,0.47619047619047616,82.59967270793186,2.684904306449141e-13,0.0444983851089168,0.04093493794268603,0.08009693320240804,13667.725729273337,62.02445985966665,92.01791345311453,0.09523809523809523,113.45410623303539,-1.9195160808473108e-13,0.045420558977408744,0.04694247443262184,0.09422150238730553,12795.756380740899,62.19955585984355,92.03962035822526,0.09523809523809523,113.58444799564789,2.130355934374208e-14,0.045524829680013784,0.04676536222787718,0.0939733192540612,12800.37230820144,62.33901910515425,91.9485811627086,0.09523809523809523,113.6302377203185,4.2590256392956194e-14,0.04590174534028621,0.04662882598402859,0.09375673707701584,12806.36703347719,asha
54.63405128736967,83.0383924194663,0.09523809523809523,101.85414515111415,0.0,0.04761904761904762,0.047619047619047616,0.09523809523809526,12716.131487209466,54.75110226638763,82.97429196716442,0.09523809523809523,101.85437891181631,-1.3064556747599355e-13,0.04751697144041669,0.04752151348545191,0.09509018405064909,12724.396414298642,54.86815324540558,82.91052370103375,0.09523809523809523,101.85508019070383,2.137829199039261e-13,0.04741478667649479,0.04742388984246794,0.09494225917876618,12732.65370860455,54.98520422442355,82.84708838813577,0.09523809523809523,101.85624897812016,3.087957792148217e-13,0.04731249403139607,0.04732617748065124,0.09479432254977141,12740.903302869043,55.102255203441494,82.78398679387186,0.09523809523809523,101.85788525797174,2.375333067537819e-14,0.047210094210339115,0.04722837719234671,0.09464637609443961,12749.14513004778,55.219306182459455,82.7212196819461,0.09523809523809523,101.85998900772918,1.7814814020763709e-13,0.04710758791963471,0.04713048977168359,0.09449842174696825,12757.37912331031,55.3363571614774,82.65878781432797,0.09523809523809523,101.86256019842874,1.5439310599385935e-13,0.04700497586667373,0.04703251601457048,0.09435046144495016,12765.60521604016,55.453408140495355,82.59669195121475,0.09523809523809523,101.86559879467438,-5.938107801992485e-14,0.04690225875991481,0.04693445671869033,0.09420249712934574,12773.823341834912,55.570459119513295,82.53493285099407,0.09523809523809523,101.86910475464016,-1.0688410069216389e-13,0.04679943730887203,0.04683631268349559,0.09405453074445501,12782.033434506282,55.68751009853128,82.47351127020609,0.09523809523809523,101.87307803007316,5.937889761484398e-14,0.046696512224102614,0.04673808471020323,0.09390656423788946,12790.235428080186,55.80456107754923,82.41242796350551,0.09523809523809523,101.87751856629674,0.0,0.04659348421719458,0.046639773601790085,0.09375859956054385,12798.429256796828,55.92161205656717,82.35168368362378,0.09523809523809523,101.88242630221434,7.125140673282391e-14,0.046490354000754325,0.04654138016298798,0.09361063866656741,12806.61485511075,56.038663035585124,82.29127918133086,0.09523809523809523,101.8878011703137,-1.424990527037873e-13,0.046387122288394186,0.046442905200279036,0.0934626835133351,12814.792157690921,asha
71.0594370982971,108.00336573683478,0.09523809523809523,132.47595684414551,-1.2784159241868986e-13,0.04761904761904764,0.04761904761904763,0.09523809523809527,12716.131487209468,71.17648807731504,107.93922692854836,0.09523809523809523,132.47613657115582,2.1915686691229112e-13,0.04754057601921516,0.047544066478793966,0.0951243750014371,12722.486652550333,71.29353905633299,107.8753433851559,0.09523809523809523,132.47667575072367,1.8263035077115138e-14,0.04746204013517854,0.04746903231891416,0.09501064641236504,12728.837315124872,71.41059003535095,107.81171556042693,0.09523809523809523,132.47757437846028,-2.556816238863729e-13,0.04738344028677596,0.04739394549842585,0.09489691034628422,12735.183444331195,71.5276410143689,107.74834390738435,0.09523809523809523,132.478832447051,0.0,0.04730477679423358,0.04731880637697283,0.09478316767980982,12741.52500964212,71.64469199338684,107.68522887829141,0.09523809523809523,132.48044994625576,7.305109968504445e-14,0.04722604997816213,0.047243615314823614,0.09466941929075955,12747.861980605185,71.7617429724048,107.62237092463866,0.09523809523809523,132.4824268629096,-5.478791595409668e-14,0.04714726015955368,0.047168372672870044,0.09455566605814635,12754.194326842664,71.87879395142276,107.55977049713097,0.09523809523809523,132.48476318092295,-1.460998208567333e-13,0.047068407659778405,0.04709307881262603,0.09444190886217124,12760.522018051599,71.99584493044073,107.49742804567431,0.09523809523809523,132.48745888128252,-7.304916715769005e-14,0.046989492800581255,0.04701773409622622,0.09432814858421568,12766.845024003833,72.11289590945869,107.43534401936279,0.09523809523809523,132.4905139420519,-1.2783456839644659e-13,0.04691051590407863,0.046942338886424545,0.09421438610683412,12773.163314546002,72.22994688847663,107.37351886646543,0.09523809523809523,132.49392833837257,7.304738335434674e-14,0.04683147729275514,0.04686689354659308,0.0941006223137467,12779.476859599581,72.34699786749458,107.31195303441295,0.09523809523809523,132.4977020424649,1.8261585708142023e-13,0.046752377289460204,0.04679139844072057,0.0939868580898313,12785.785629160888,72.46404884651254,107.2506469697846,0.09523809523809523,132.50183502362918,1.8261300809746085e-14,0.04667321621740482,0.04671585393341128,0.09387309432111629,12792.089593301114,asha
66.55995649700425,101.16459711086053,0.09523809523809523,124.08758476721239,1.169860602567838e-13,0.04761904761904761,0.0476190476190476,0.09523809523809522,12716.131487209464,66.67700747602217,101.10046692580971,0.09523809523809523,124.08777664382474,1.3648363144383718e-13,0.047535268983307594,0.047538995805443726,0.0951166871551732,12722.91610221788,66.79405845504014,101.03660929442961,0.09523809523809523,124.08835227188165,3.3145947898782444e-13,0.04745141710295319,0.047458883589274144,0.09499526961983652,12729.695582745877,66.9111094340581,100.97302473382764,0.09523809523809523,124.08931164604262,9.74877051921125e-14,0.04736749236721782,0.04737871140747593,0.09487384369744496,12736.469891565705,67.02816041307605,100.90971376020043,0.09523809523809523,124.0906547574072,-5.849230655244103e-14,0.0472834951658382,0.047298479697799205,0.09475241045492876,12743.238991546652,67.14521139209398,100.84667688881707,0.09523809523809523,124.09238159351523,-1.3648109894269391e-13,0.04719942588904988,0.047218188898805386,0.09463097096077859,12750.002845655079,67.26226237111196,100.78391463400209,0.09523809523809523,124.09449213834756,-2.1446847437173668e-13,0.0471152849275826,0.04713783944986516,0.09450952628503516,12756.761416954449,67.37931335012993,100.72142750911864,0.09523809523809523,124.09698637232675,1.9496938073147968e-14,0.047031072672655855,0.0470574317911567,0.0943880774992793,12763.514668605372,67.49636432914787,100.65921602655132,0.09523809523809523,124.09986427231794,7.798684787352339e-14,0.04694678951597422,0.04697696636366385,0.09426662567662132,12770.26256386561,67.61341530816583,100.59728069768923,0.09523809523809523,124.10312581163,5.84893671631979e-14,0.046862435849722855,0.04689644360917425,0.09414517189169101,12777.00506609013,67.73046628718379,100.53562203290882,0.09523809523809523,124.10677096001662,1.7546552399687407e-13,0.04677801206656283,0.04681586397027746,0.0940237172206267,12783.742138731124,67.84751726620175,100.47424054155668,0.09523809523809523,124.11079968367791,-1.5596682244906637e-13,0.04669351855962663,0.0467352278903633,0.09390226274106526,12790.47374533803,67.96456824521968,100.4131367319324,0.09523809523809523,124.11521194526182,2.924325921406448e-13,0.04660895572251342,0.04665453581361991,0.09378080953213094,12797.199849557557,asha
65.44991524258535,99.47744341981546,0.09523809523809523,122.01813722694835,-1.982836049159888e-14,0.04761904761904763,0.04761904761904763,0.09523809523809526,12716.131487209468,65.5669662216033,99.41331554460386,0.09523809523809523,122.01833235781426,1.5862675709505973e-13,0.047533847451205515,0.047537637591468125,0.09511462796972849,12723.03112622282,65.68401720062127,99.34946485454181,0.09523809523809523,122.01891774853962,-2.3793956487416804e-13,0.04744857154002361,0.047456165102732976,0.09499115094427699,12729.92545446205,65.80106817963923,99.28589188440203,0.09523809523809523,122.01989339350766,-1.9828217799835757e-14,0.04736322029489096,0.04737463061241173,0.0948676652822732,12736.814432775525,65.91811915865716,99.22259716799879,0.09523809523809523,122.02125928335728,-5.948432045525464e-14,0.047277794125734865,0.04729303458094357,0.09474417210592888,12743.698022115408,66.03517013767512,99.15958123816995,0.09523809523809523,122.02301540498365,-5.750109597524065e-13,0.04719229344301582,0.04721137746963526,0.0946206725391243,12750.576183537696,66.15222111669308,99.0968446267587,0.09523809523809523,122.02516174153872,5.94833692013637e-14,0.047106718657722674,0.04712965974065909,0.09449716770739705,12757.448878202244,66.26927209571106,99.03438786459557,0.09523809523809523,122.02769827243213,-2.5775858722713874e-13,0.047021070181367614,0.047047881857050805,0.09437365873793085,12764.316067372813,66.38632307472898,98.9722114814801,0.09523809523809523,122.03062497333208,1.387914207965818e-13,0.04693534842598122,0.046966044282707724,0.09425014675954434,12771.177712417095,66.50337405374695,98.91031600616266,0.09523809523809523,122.03394181616663,9.91353816058891e-14,0.04684955380410746,0.04688414748238658,0.09412663290267989,12778.033774806734,66.62042503276491,98.84870196632608,0.09523809523809523,122.03764876912496,-1.1896065068448012e-13,0.046763686728798735,0.046802191921701694,0.09400311829939212,12784.884216117376,66.73747601178285,98.78736988856737,0.09523809523809523,122.04174579665889,3.9652884417913534e-14,0.04667774761361083,0.04672017806712294,0.09387960408333645,12791.728998028693,66.8545269908008,98.72632029837922,0.09523809523809523,122.04623285948462,5.947823282460912e-14,0.04659173687259796,0.0466381063859738,0.0937560913897576,12798.568082324402,asha
69.13582833217475,105.0796693273811,0.09523809523809523,128.8897771290806,5.631368907620138e-14,0.04761904761904761,0.04761904761904761,0.09523809523809522,12716.131487209463,69.25287931119271,105.01553406824358,0.09523809523809523,128.88996185673923,-3.1911067608672254e-13,0.047538391734850555,0.0475419794725276,0.09512121076971311,12722.663411990286,69.36993029021066,104.951661189376,0.09523809523809523,128.89051603812652,1.6894058296920425e-13,0.04745766794884292,0.04746485532548754,0.09500431750338212,12729.190579052267,69.48698126922861,104.88805117011746,0.09523809523809523,128.891439668477,2.2525330353050983e-13,0.04737687660832744,0.04738767556778255,0.09488741638968523,12735.712955170813,69.60403224824657,104.82470448899561,0.09523809523809523,128.89273273984836,5.6313043401165775e-14,0.047296018061039544,0.04731044058996639,0.09477050838055517,12742.230507204695,69.72108322726451,104.761621623712,0.09523809523809523,128.8943952411219,0.0,0.047215092655143565,0.047233150783289934,0.09465359442926607,12748.743202096077,69.83813420628246,104.69880305112764,0.09523809523809523,128.89642715800295,-1.877074544099562e-14,0.04713410073922907,0.04715580653969955,0.0945366754904253,12755.251006870541,69.95518518530045,104.63624924724843,0.09523809523809523,128.89882847302147,-2.4401741750305636e-13,0.047053042662307025,0.047078408251835666,0.09441975251996468,12761.75388863712,70.07223616431838,104.57396068721049,0.09523809523809523,128.90159916553282,-1.3139258169959645e-13,0.04697191877380607,0.04700095631303112,0.09430282647513225,12768.251814588306,70.18928714333633,104.51193784526562,0.09523809523809523,128.90473921171872,1.5016112122805083e-13,0.046890729423568665,0.046923451117309715,0.09418589831448346,12774.744752000088,70.30633812235429,104.45018119476646,0.09523809523809523,128.90824858458816,3.753976919293505e-14,0.04680947496184736,0.046845893059384705,0.09406896899787268,12781.232668231974,70.42338910137225,104.38869120815195,0.09523809523809523,128.91212725397864,2.8154403217139124e-13,0.046728155739300954,0.04676828253465727,0.09395203948644446,12787.71553072701,70.5404400803902,104.32746835693234,0.09523809523809523,128.91637518655733,-1.87692928002032e-14,0.046646772106990746,0.04669061993921508,0.09383511074262488,12794.193307011805,asha
66.51615016810678,101.09801579309752,0.09523809523809523,124.00591672179155,1.9510517525363764e-14,0.04761904761904762,0.047619047619047616,0.09523809523809525,12716.131487209464,66.63320114712471,101.03388569773938,0.09523809523809523,124.00610872477017,3.1216803873488685e-13,0.04753521378404172,0.04753894306482159,0.09511660719478242,12722.920568754387,66.75025212614266,100.97002833589184,0.09523809523809523,124.00668473192232,0.0,0.04745130660817112,0.04745877802873158,0.09499510968730275,12729.704509029145,66.86730310516063,100.90644422534275,0.09523809523809523,124.007644737897,7.804152634438079e-14,0.04736732648143923,0.04737855294857927,0.09487360378312376,12736.483270732482,66.98435408417856,100.84313388296735,0.09523809523809523,124.00898873377609,4.2922606884377447e-13,0.04728327379435414,0.04729826826298161,0.09475209055128764,12743.256816660432,67.10140506319652,100.7800978247115,0.09523809523809523,124.01071670707486,-7.804055967916934e-14,0.047199148937924026,0.04721792441136891,0.09463057106240101,12750.025109706365,67.21845604221447,100.7173365655746,0.09523809523809523,124.01282864174249,1.950997377681368e-14,0.04711495230365262,0.047137521833982905,0.09450904638862484,12756.78811286101,67.33550702123246,100.65485061959265,0.09523809523809523,124.01532451816281,-1.9509777428756744e-14,0.047030684283534616,0.04705706097187499,0.09438751760366398,12763.54578921249,67.4525580002504,100.59264049982113,0.09523809523809523,124.01820431315525,-1.9509550876989435e-14,0.04694634527005112,0.0469765422669043,0.09426598578275705,12770.298101946353,67.56960897926835,100.53070671831797,0.09523809523809523,124.0214679999759,-1.5607435298471993e-13,0.04686193565616495,0.0468959661617358,0.09414445200266565,12777.045014345587,67.6866599582863,100.46904978612639,0.09523809523809523,124.02511554831871,2.3410808602616434e-13,0.046777455835316235,0.0468153330998387,0.0940229173416644,12783.78648979068,67.80371093730426,100.40767021325757,0.09523809523809523,124.02914692431698,7.803476006503753e-14,0.04669290620141755,0.046734643525484315,0.09390138287952977,12790.522491759612,67.9207619163222,100.34656850867351,0.09523809523809523,124.03356209054485,3.901668533507236e-14,0.04660828714884952,0.04665389788374458,0.09377984969753006,12797.252983827899,asha
