mfcc_0_wavelet_mean_l1,mfcc_0_wavelet_std_l1,mfcc_0_wavelet_mean_l3,mfcc_0_wavelet_std_l3,mfcc_0_wavelet_mean_l5,mfcc_0_wavelet_std_l5,mfcc_0_mod_mean_freq,mfcc_0_mod_std_freq,mfcc_0_teager_energy,mfcc_0_temporal_peak_valley_ratio,mfcc_0_temporal_rhythm_strength,mfcc_0_temporal_mean_delta,mfcc_1_wavelet_mean_l1,mfcc_1_wavelet_std_l1,mfcc_1_wavelet_mean_l3,mfcc_1_wavelet_std_l3,mfcc_1_wavelet_mean_l5,mfcc_1_wavelet_std_l5,mfcc_1_mod_mean_freq,mfcc_1_mod_std_freq,mfcc_1_teager_energy,mfcc_1_temporal_peak_valley_ratio,mfcc_1_temporal_rhythm_strength,mfcc_1_temporal_mean_delta,mfcc_2_wavelet_mean_l1,mfcc_2_wavelet_std_l1,mfcc_2_wavelet_mean_l3,mfcc_2_wavelet_std_l3,mfcc_2_wavelet_mean_l5,mfcc_2_wavelet_std_l5,mfcc_2_mod_mean_freq,mfcc_2_mod_std_freq,mfcc_2_teager_energy,mfcc_2_temporal_peak_valley_ratio,mfcc_2_temporal_rhythm_strength,mfcc_2_temporal_mean_delta,mfcc_3_wavelet_mean_l1,mfcc_3_wavelet_std_l1,mfcc_3_wavelet_mean_l3,mfcc_3_wavelet_std_l3,mfcc_3_wavelet_mean_l5,mfcc_3_wavelet_std_l5,mfcc_3_mod_mean_freq,mfcc_3_mod_std_freq,mfcc_3_teager_energy,mfcc_3_temporal_peak_valley_ratio,mfcc_3_temporal_rhythm_strength,mfcc_3_temporal_mean_delta,mfcc_4_wavelet_mean_l1,mfcc_4_wavelet_std_l1,mfcc_4_wavelet_mean_l3,mfcc_4_wavelet_std_l3,mfcc_4_wavelet_mean_l5,mfcc_4_wavelet_std_l5,mfcc_4_mod_mean_freq,mfcc_4_mod_std_freq,mfcc_4_teager_energy,mfcc_4_temporal_peak_valley_ratio,mfcc_4_temporal_rhythm_strength,mfcc_4_temporal_mean_delta,mfcc_5_wavelet_mean_l1,mfcc_5_wavelet_std_l1,mfcc_5_wavelet_mean_l3,mfcc_5_wavelet_std_l3,mfcc_5_wavelet_mean_l5,mfcc_5_wavelet_std_l5,mfcc_5_mod_mean_freq,mfcc_5_mod_std_freq,mfcc_5_teager_energy,mfcc_5_temporal_peak_valley_ratio,mfcc_5_temporal_rhythm_strength,mfcc_5_temporal_mean_delta,mfcc_6_wavelet_mean_l1,mfcc_6_wavelet_std_l1,mfcc_6_wavelet_mean_l3,mfcc_6_wavelet_std_l3,mfcc_6_wavelet_mean_l5,mfcc_6_wavelet_std_l5,mfcc_6_mod_mean_freq,mfcc_6_mod_std_freq,mfcc_6_teager_energy,mfcc_6_temporal_peak_valley_ratio,mfcc_6_temporal_rhythm_strength,mfcc_6_temporal_mean_delta,mfcc_7_wavelet_mean_l1,mfcc_7_wavelet_std_l1,mfcc_7_wavelet_mean_l3,mfcc_7_wavelet_std_l3,mfcc_7_wavelet_mean_l5,mfcc_7_wavelet_std_l5,mfcc_7_mod_mean_freq,mfcc_7_mod_std_freq,mfcc_7_teager_energy,mfcc_7_temporal_peak_valley_ratio,mfcc_7_temporal_rhythm_strength,mfcc_7_temporal_mean_delta,mfcc_8_wavelet_mean_l1,mfcc_8_wavelet_std_l1,mfcc_8_wavelet_mean_l3,mfcc_8_wavelet_std_l3,mfcc_8_wavelet_mean_l5,mfcc_8_wavelet_std_l5,mfcc_8_mod_mean_freq,mfcc_8_mod_std_freq,mfcc_8_teager_energy,mfcc_8_temporal_peak_valley_ratio,mfcc_8_temporal_rhythm_strength,mfcc_8_temporal_mean_delta,mfcc_9_wavelet_mean_l1,mfcc_9_wavelet_std_l1,mfcc_9_wavelet_mean_l3,mfcc_9_wavelet_std_l3,mfcc_9_wavelet_mean_l5,mfcc_9_wavelet_std_l5,mfcc_9_mod_mean_freq,mfcc_9_mod_std_freq,mfcc_9_teager_energy,mfcc_9_temporal_peak_valley_ratio,mfcc_9_temporal_rhythm_strength,mfcc_9_temporal_mean_delta,mfcc_10_wavelet_mean_l1,mfcc_10_wavelet_std_l1,mfcc_10_wavelet_mean_l3,mfcc_10_wavelet_std_l3,mfcc_10_wavelet_mean_l5,mfcc_10_wavelet_std_l5,mfcc_10_mod_mean_freq,mfcc_10_mod_std_freq,mfcc_10_teager_energy,mfcc_10_temporal_peak_valley_ratio,mfcc_10_temporal_rhythm_strength,mfcc_10_temporal_mean_delta,mfcc_11_wavelet_mean_l1,mfcc_11_wavelet_std_l1,mfcc_11_wavelet_mean_l3,mfcc_11_wavelet_std_l3,mfcc_11_wavelet_mean_l5,mfcc_11_wavelet_std_l5,mfcc_11_mod_mean_freq,mfcc_11_mod_std_freq,mfcc_11_teager_energy,mfcc_11_temporal_peak_valley_ratio,mfcc_11_temporal_rhythm_strength,mfcc_11_temporal_mean_delta
65.48513693005684,83.31712574371267,84.6145811864613,141.51010903910284,9.960608605940529,23.665643440909715,735.0000000000002,1039.446968344225,0.0,0.0,0.0,26.65752631578947,65.48514985918654,83.31714219352061,84.6145978924338,141.5101369783062,9.960610572524196,23.665648113361936,735.0000000000001,1039.446968344225,0.0,0.0,0.0,26.65753157894737,65.48516278831627,83.31715864332858,84.61461459840629,141.5101649175095,9.96061253910786,23.66565278581416,735.0,1039.4469683442248,0.0,0.0,0.0,26.657536842105262,65.4851757174459,83.31717509313641,84.61463130437876,141.5101928567128,9.960614505691524,23.665657458266377,735.0,1039.446968344225,0.0,0.0,0.0,26.657542105263158,65.48518864657564,83.31719154294443,84.61464801035123,141.5102207959161,9.96061647227519,23.665662130718605,735.0,1039.4469683442248,0.0,0.0,0.0,26.657547368421053,65.48520157570535,83.31720799275234,84.6146647163237,141.5102487351194,9.960618438858855,23.665666803170826,735.0,1039.4469683442248,0.0,0.0,0.0,26.657552631578948,65.48521450483506,83.3172244425603,84.61468142229619,141.51027667432277,9.960620405442524,23.665671475623057,735.0,1039.4469683442248,0.0,0.0,0.0,26.657557894736843,63.717519258148435,82.29457511230426,83.55296123580246,139.93896395497703,10.923564996497346,19.58080513765668,1149.372218700081,2868.377177967899,214.24946787880407,1.0559992966848004,0.4714045207910317,25.957640426315788,63.67063832453619,82.30978112304354,83.7154692385543,139.99744704006565,11.108698598532868,18.75146693875897,1284.6955376853223,3254.866535006684,264.67298747981437,1.0713796954965342,0.4714045207910317,25.87247322631579,65.48522743396475,83.31724089236825,84.61469812826867,141.51030461352605,9.96062237202619,23.665676148075278,735.0,1039.4469683442248,0.0,0.0,0.0,26.657563157894735,65.48524036309443,83.31725734217618,84.61471483424116,141.51033255272938,9.96062433860985,23.665680820527495,735.0,1039.4469683442248,0.0,0.0,0.0,26.657568421052634,65.4852532922242,83.31727379198415,84.61473154021363,141.5103604919327,9.960626305193518,23.665685492979723,735.0,1039.4469683442248,0.0,0.0,0.0,26.657573684210526
76.18697839208151,96.93314172201225,98.44263249221497,164.6362537370643,11.588410870138407,27.53317699240749,735.0,1039.4469683442248,0.0,0.0,0.0,31.014005263157898,76.18697968499448,96.93314336699302,98.44263416281221,164.6362565309846,11.588411066796779,27.53317745965272,735.0,1039.446968344225,0.0,0.0,0.0,31.014005789473686,76.18698097790742,96.93314501197379,98.44263583340945,164.6362593249049,11.588411263455145,27.533177926897938,734.9999999999999,1039.4469683442248,0.0,0.0,0.0,31.014006315789473,76.18698227082048,96.93314665695469,98.44263750400671,164.63626211882527,11.588411460113504,27.533178394143153,735.0,1039.4469683442248,0.0,0.0,0.0,31.01400684210526,76.18698356373339,96.93314830193542,98.44263917460397,164.63626491274562,11.58841165677187,27.533178861388375,735.0,1039.4469683442248,0.0,0.0,0.0,31.01400736842105,76.1869848566463,96.9331499469162,98.44264084520123,164.636267706666,11.588411853430243,27.533179328633604,735.0,1039.4469683442248,0.0,0.0,0.0,31.014007894736846,76.1869861495594,96.93315159189706,98.44264251579847,164.63627050058628,11.588412050088607,27.533179795878826,734.9999999999998,1039.4469683442248,0.0,0.0,0.0,31.014008421052633,75.83051255532872,96.75176081770228,98.28221386445881,164.38275748204015,12.070597293913552,26.923052391677956,778.6869067503901,1351.455919038588,31.046204823039847,0.8914939043692025,0.5,30.89157089631579,75.7270059336768,96.70509970249272,98.24996869045881,164.328845713769,12.19890107464493,26.81138099402774,798.807191339967,1472.0925722453528,37.471502863684606,0.8723983912724762,0.5,30.860018552631573,76.18698744247233,96.93315323687783,98.44264418639571,164.6362732945066,11.588412246746977,27.533180263124052,735.0,1039.4469683442248,0.0,0.0,0.0,31.01400894736842,76.183809161638,96.93213021852249,98.4438205011542,164.63819126956582,11.588565309489153,27.53352830189106,735.0081790576176,1039.449860425069,0.8398077024360207,0.0,0.0,31.014083264105256,76.11654404271697,96.92498159678516,98.49377561496995,164.72047202878971,11.5948130336776,27.54799242648256,735.2215612851518,1039.5255518414783,35.41031513304694,0.0,0.0,31.022148052631582
63.217399902163116,80.43187055506586,81.68439537863134,136.6096426259074,9.615674747434992,22.846107002019746,735.0,1039.4469683442248,0.0,0.0,0.0,25.73438157894737,63.21740003145443,80.43187071956395,81.68439554569106,136.60964290529944,9.61567476710083,22.846107048744265,735.0,1039.4469683442248,0.0,0.0,0.0,25.734381631578948,63.217400160745704,80.43187088406201,81.6843957127508,136.60964318469152,9.615674786766665,22.846107095468795,735.0000000000001,1039.4469683442248,0.0,0.0,0.0,25.73438168421053,63.20046921212041,80.33704291890547,81.7162460010106,136.5926114267584,9.616981471551336,22.848077432222798,733.3066967485379,1038.8533766289734,3.4338640169007553,0.9853468377652417,0.0,25.72929576031579,63.21740029003703,80.4318710485601,81.6843958798105,136.60964346408352,9.615674806432501,22.846107142193308,734.9999999999999,1039.4469683442248,0.0,0.0,0.0,25.734381736842106,63.2014403378396,80.42678289480942,81.69038086884949,136.61940484325783,9.616451894458683,22.847876874814247,735.0496735094903,1039.4645433527583,3.509838483671532,0.0,0.0,25.734775131263152,63.15180781616787,80.41755890428671,81.72032929135585,136.668620039797,9.620228612927697,22.85659149511106,735.2265282103112,1039.527319968454,20.788357239310372,0.0,0.0,25.738935624736843,63.174049325883054,80.42204405662962,81.70755338345616,136.64763837109527,9.618614181539867,22.852869017626556,735.1483426487183,1039.499528177513,13.403551266292807,0.0,0.0,25.737238490526316,63.19495988535731,80.42472574017575,81.69282088420293,136.62338520291325,9.616767524172737,22.84859798331093,735.0698951067492,1039.4717052413098,4.936452217109725,0.0,0.0,25.734937487894733,63.21740041932834,80.4318712130582,81.68439604687023,136.60964374347557,9.615674826098338,22.84610718891784,735.0,1039.446968344225,0.0,0.0,0.0,25.734381789473684,63.217400548619636,80.43187137755628,81.68439621392996,136.6096440228676,9.615674845764172,22.84610723564235,734.9999999999998,1039.4469683442248,0.0,0.0,0.0,25.734381842105265,63.217400677910895,80.43187154205432,81.68439638098967,136.6096443022596,9.61567486543001,22.846107282366884,735.0,1039.4469683442248,0.0,0.0,0.0,25.734381894736842
80.48023813192627,102.39548139730552,103.99003441945928,173.91377352857836,12.241436608756164,29.084716150230385,735.0000000000001,1039.446968344225,0.0,0.0,0.0,32.76169473684211,80.4802394248392,102.39548304228629,103.99003609005653,173.91377632249873,12.241436805414528,29.084716617475603,734.9999999999995,1039.4469683442248,0.0,0.0,0.0,32.7616952631579,80.48024071775215,102.39548468726706,103.99003776065378,173.91377911641905,12.24143700207289,29.08471708472083,735.0,1039.4469683442248,0.0,0.0,0.0,32.761695789473684,80.48024201066512,102.39548633224783,103.99003943125105,173.91378191033942,12.241437198731262,29.084717551966055,735.0,1039.4469683442248,0.0,0.0,0.0,32.76169631578947,80.48024330357809,102.39548797722864,103.99004110184829,173.91378470425974,12.241437395389624,29.084718019211273,734.9999999999999,1039.4469683442248,0.0,0.0,0.0,32.761696842105266,80.48024459649109,102.39548962220948,103.99004277244555,173.9137874981801,12.241437592047994,29.0847184864565,735.0,1039.4469683442248,0.0,0.0,0.0,32.76169736842105,80.48024588940407,102.3954912671903,103.99004444304278,173.91379029210043,12.24143778870636,29.08471895370172,735.0,1039.4469683442248,0.0,0.0,0.0,32.76169789473684,80.480247182317,102.39549291217104,103.99004611364002,173.91379308602075,12.241437985364724,29.084719420946936,735.0,1039.446968344225,0.0,0.0,0.0,32.76169842105263,80.48024847523001,102.39549455715186,103.99004778423725,173.913795879941,12.241438182023094,29.084719888192158,735.0000000000001,1039.446968344225,0.0,0.0,0.0,32.761698947368416,80.48024976814297,102.39549620213266,103.9900494548345,173.91379867386138,12.241438378681456,29.084720355437383,735.0,1039.4469683442248,0.0,0.0,0.0,32.76169947368421,80.4802394248392,102.39548304228629,103.99003609005653,173.91377632249873,12.241436805414528,29.084716617475603,734.9999999999995,1039.4469683442248,0.0,0.0,0.0,32.7616952631579,80.48023955413048,102.39548320678433,103.99003625711623,173.91377660189067,12.241436825080363,29.084716664200133,735.0,1039.4469683442248,0.0,0.0,0.0,32.761695315789474
41.51823881253948,51.683778823347325,59.68061784600972,92.09190311602867,23.8111186360693,43.943746705434556,2463.100428047243,3890.211873263624,1374.866764309044,3.902684040394687,0.7071067811865476,21.7484598631579,38.41453997688816,47.070902362399316,53.46744332555692,84.62811098379656,25.414047911256894,47.136061868765964,3608.785077636507,5008.336857317842,1584.2422978261131,3.545989745967049,0.7071067811865476,20.589213789473686,39.308030812893115,46.243829516302675,53.97764299382906,86.95877437196957,27.129329687082443,46.89590912460431,4385.854243197386,5334.758149552686,1695.68155893676,3.7226477269453455,0.4330127018922193,20.531933894736838,39.57283522901446,45.592416763931,56.97853346484065,90.67832474616262,27.10678155136837,46.00533336832429,4539.020421789065,5119.409319038672,1712.3513220612397,3.5493871617334314,0.7071067811865476,20.643052684210524,38.91342475739997,45.68069061136847,54.34010849498408,87.57092307260561,25.693372510035466,45.654768024084056,3767.0549207120325,4923.434012631409,1659.3104074363189,2.9894946146738097,0.7071067811865476,20.75784226315789,40.217700407704385,48.86570917230026,54.88132626991889,88.67906263232626,24.70386463741442,44.649892885173074,2900.4993845509175,4401.1459549117535,1555.4024203543281,3.882176281500405,0.7071067811865476,21.365963089473688,41.95945956263184,51.48036393367122,57.90483150442815,92.55886406924958,24.172337437184623,44.31926357522663,2666.004446278758,4149.329286224774,1424.6486770687077,4.264840654470602,1.0897247358851685,21.892621310526323,40.41152872839852,49.88256724933364,60.46935133182167,95.24379187707146,24.01139552230507,44.39571678266371,3282.6032915500514,4714.375994401521,1408.1528863329202,2.9354445101516085,0.4330127018922193,21.87648187368421,41.37827220818762,49.70930299178352,60.21867862987771,94.5281165181654,24.763685179740712,44.87121196446899,3703.118753448199,4892.902872744726,1380.1766463056672,2.524666742866833,0.7071067811865476,21.703131684210526,41.795208333990836,50.91467893279178,57.632200761290974,95.1476134490136,24.54633739777647,44.190157463633064,3004.340840822821,4665.096091750218,1308.1880998893582,2.9829658534917276,0.7071067811865476,21.532949263157892,41.435251848856005,50.30891385511161,55.452091932831856,92.85205151322016,24.787622253314446,43.63125694601519,3083.6639281229413,4474.047941625834,1475.9847217197782,2.5011925365914727,0.7071067811865476,21.54180147368421,42.906132987034326,52.20019147541366,60.75915346889127,97.89614803830369,24.724262569142486,42.94556389035566,3006.9958822808403,4581.558014484569,1349.871412109058,2.7625171762450154,0.7071067811865476,21.817650263157905
69.63104984318852,88.59199518278581,89.9715934983523,150.46921970005366,10.591222173812072,25.16393299696628,735.0,1039.4469683442248,0.0,0.0,0.0,28.345234210526314,69.63104997247981,88.59199534728387,89.97159366541202,150.46921997944565,10.591222193477904,25.163933043690793,735.0,1039.4469683442248,0.0,0.0,0.0,28.34523426315789,69.79526882310802,88.67693368037672,89.87318298898866,150.30031298956686,10.6355211896427,25.214012637378268,738.453454562504,1041.5580400831714,76.87740229767329,1.3590067640776244,0.0,28.361940768421043,70.3575998727609,88.83406025462337,89.3525389501341,149.35558522801466,10.723697943252553,25.26791818033462,751.1730130739932,1057.436956366764,102.40051101642092,2.709059500217175,0.0,28.338466031578946,70.37300216994977,88.83031597575844,89.43040761716267,149.52172242894207,10.687306841773127,25.234797229979634,747.4537383766357,1051.3484374280927,59.3698718615689,4.653952149397353,0.0,28.344578463157887,69.95692682124435,88.72120286941556,89.77426446737849,150.12464059810713,10.64441468333506,25.215092158070778,740.0130629810253,1042.9349728355758,66.8826058061343,1.6734694336647147,0.0,28.359020315789472,69.55082454009352,88.57461070650098,89.71998765109666,150.2643032240662,10.624463333735282,25.209017000909835,738.122582333277,1040.7912616618248,72.20917144011378,1.2268786443793338,0.5,28.347276936842107,69.47372610744023,88.53680110763254,89.76873019640578,150.31053393452262,10.62429300540031,25.21157146742365,737.3660582309407,1040.4453724329467,80.41972613370959,1.1758483301455462,0.5,28.34544866842106,69.37201215421878,88.50618072076406,90.07507793410377,150.63860964940054,10.605322560568375,25.19629818693717,735.602709995387,1039.6626289547035,70.40941112253613,0.0,0.0,28.35405070526316,69.17577215157806,88.38627548424587,90.05729047567849,150.6144532283002,10.607464816911088,25.19772261203639,736.1295609078062,1039.8634417018193,71.61379849362805,0.0,0.0,28.337517731578952,69.63015370640849,88.6223068733698,89.98847361528044,150.50690515159826,10.616669657481026,25.20245671649537,736.5453101519923,1040.1401599271032,71.3804990721526,1.131769592810691,1.0,28.36370519473684,68.40991300120263,88.0163314238664,89.87411739491708,150.45436179256268,10.639973729078708,25.24398152658517,739.4748393641166,1041.2366990587993,150.30845853057608,1.1187095293931844,0.0,28.291652184210516
82.24395889642743,104.63947372291821,106.26897130215272,177.72508597900014,12.509707136221511,29.72210638408751,735.0,1039.4469683442248,0.0,0.0,0.0,33.479665789473685,82.24395902571874,104.63947388741633,106.26897146921245,177.72508625839217,12.509707155887346,29.722106430812033,735.0,1039.4469683442248,0.0,0.0,0.0,33.47966584210526,82.24395915501007,104.63947405191439,106.2689716362722,177.72508653778425,12.509707175553185,29.72210647753656,735.0,1039.4469683442248,0.0,0.0,0.0,33.47966589473684,82.24395928430137,104.63947421641245,106.26897180333188,177.72508681717622,12.50970719521902,29.722106524261086,735.0,1039.4469683442248,0.0,0.0,0.0,33.479665947368424,82.24395941359265,104.63947438091053,106.2689719703916,177.72508709656827,12.509707214884857,29.72210657098561,735.0,1039.4469683442248,0.0,0.0,0.0,33.479666,82.243959542884,104.63947454540867,106.26897213745134,177.72508737596033,12.50970723455069,29.722106617710125,735.0,1039.4469683442248,0.0,0.0,0.0,33.47966605263158,82.24395967217518,104.63947470990665,106.26897230451107,177.72508765535233,12.509707254216531,29.72210666443465,735.0,1039.4469683442248,0.0,0.0,0.0,33.479666105263156,82.24395980146654,104.63947487440478,106.26897247157079,177.72508793474438,12.509707273882366,29.722106711159174,734.9999999999999,1039.4469683442248,0.0,0.0,0.0,33.479666157894734,82.2439599307578,104.63947503890282,106.26897263863053,177.7250882141364,12.509707293548205,29.722106757883687,735.0000000000001,1039.446968344225,0.0,0.0,0.0,33.47966621052632,82.24396006004913,104.63947520340092,106.26897280569023,177.7250884935284,12.509707313214038,29.722106804608202,734.9999999999999,1039.4469683442248,0.0,0.0,0.0,33.479666263157895,82.24395902571874,104.63947388741633,106.26897146921245,177.72508625839217,12.509707155887346,29.722106430812033,735.0,1039.4469683442248,0.0,0.0,0.0,33.47966584210526,82.24395903864787,104.6394739038661,106.26897148591841,177.7250862863314,12.50970715785393,29.722106435484488,735.0,1039.4469683442248,0.0,0.0,0.0,33.479665847368416
68.69188432579128,87.39708935872497,88.75808001048692,148.43972994095608,10.448370519627074,24.824528403669632,735.0,1039.4469683442248,0.0,0.0,0.0,27.962921052631575,68.1565467500332,87.21372354501665,88.93711056891584,148.729820716487,10.471722927602185,24.877751512570853,736.4714164587361,1039.979319018215,114.78006195357112,0.0,0.0,27.970248542105264,67.30344720616765,86.36998613629723,89.2035290142216,149.13469976125904,10.509717944117371,24.96225008807374,741.2017410829965,1041.8655304710326,297.52583582763197,0.0,0.0,27.898017699999997,67.0940327349387,85.70244813693874,89.2358164006169,149.13777881454672,10.516195537348061,24.9770348605318,743.1157133076196,1042.8694060264736,328.7535872858766,0.0,0.0,27.81473157894737,67.08179583372694,85.92516465954907,89.14977194672016,148.99761936373764,10.503775763612852,24.949858972839323,740.5234858047756,1041.8031310123763,269.51590489578615,0.0,0.0,27.83862986315789,67.21714211986192,86.46332457193394,89.08688190869809,148.93371559447644,10.493574779167002,24.92707127763507,738.9371392675605,1041.0163233644923,220.7945368563852,0.0,0.0,27.89944818947369,67.27167190926515,86.48295370174327,89.1596938481828,149.05672654217742,10.502740541002579,24.94805116797918,739.4759989263613,1041.217530989069,266.4903951446666,0.0,0.0,27.912997473684214,66.99517250902556,85.46049863388158,89.23891097868893,149.11860473657808,10.517089117950938,24.979670698688633,743.4343958721591,1043.1455898129273,334.0368408158208,0.0,0.0,27.785439073684213,66.91529935515679,85.14243566036754,89.23286986699615,149.09644705100862,10.518608609981687,24.981321166124346,745.7845061798022,1044.1816684125042,337.4016107551466,0.0,0.0,27.73180571578948,66.95731029929169,85.44100711915225,89.17264924599411,149.01023053105925,10.509008873594656,24.960700063833226,743.1790260485512,1043.0286088464093,292.6712405526226,0.0,0.0,27.771640705263156,67.08938739203687,85.83131209561567,89.17167864452193,149.03782708564404,10.507332151186112,24.95715669061773,741.8917468830053,1042.3420533242986,285.5283741556655,0.0,0.0,27.82481959473684,66.99271318731486,85.38501019650874,89.2511373139334,149.13872840633115,10.519397841227194,24.98417154983445,744.3491710726199,1043.516878103715,343.8615593383426,0.0,0.0,27.772990105263165
22.26468536161143,26.27597040839669,38.00206412228931,60.52079555982342,28.23688874354794,58.57436219167663,8582.856034278591,6769.794896304079,1278.6657731213943,2.2491240445724214,0.4714045207910317,15.18788252631579,19.564095418719944,22.12516349878878,31.739724653473075,49.26701884215347,29.969134840309632,60.4584668925147,11045.00854045913,6625.848708388343,1575.2026100622,2.0938689375392143,0.39999999999999997,14.048825242105261,19.709170805986535,22.702661160654472,29.60783232068094,46.96447117308222,29.50610737046954,60.43185360510618,11310.754074616363,6493.689930391916,1549.6245557717693,1.893211021494748,0.9797958971132712,14.119986210526315,21.503646875530297,24.47187805160909,31.483061460496025,48.351889747075205,30.484596165913977,60.80405738272146,10663.422485121404,6623.7210571149735,1537.374083772172,2.1120073594065376,0.7483314773547882,14.436988726315791,24.15548529961512,25.793308403137786,33.29733152764915,48.88287945554383,28.723875893187902,60.13727732447513,11389.907782615273,6205.707168873943,1587.131009241176,1.7208781610641561,0.9797958971132712,14.706034905263161,24.55339174111297,26.096171492054108,31.864685213643863,45.96741634864042,28.702955214332633,60.26797959425966,11262.55143642906,5913.687698954362,1731.0979237456177,1.6265383168392475,1.3564659966250536,14.488724194736843,20.613927325810234,23.003658767852247,27.618056098594817,42.09814761170649,29.088542716423998,60.1725632172627,10780.860891472481,6458.427442946772,1706.3158655585355,1.52750576857935,0.3726779962499649,14.177076968421048,18.86776374427223,22.33393235441072,27.435204343823653,43.607567414604425,30.313544280895805,60.96690266173206,11368.851992716418,6414.682966379447,1533.2100878365263,1.422002326940446,0.3726779962499649,13.826017394736844,16.747002001174412,20.205594054226626,25.372017421041498,40.89708340795765,31.50370831612173,62.904091423010655,12639.200831449903,5660.8503400279615,1493.1997224668241,1.537535491773193,0.39999999999999997,12.930133157894739,18.087803224405988,19.681246328905726,23.425320036609186,38.20819344106819,31.33687780939045,63.099500344139344,12211.0191090799,6049.576209362045,1532.3166751736655,1.5329901978840277,0.39999999999999997,12.518917757894735,17.76358302125536,20.45110877315753,25.971125105882976,43.53789836596455,30.675440091829355,62.30575884385936,10632.810851929846,6803.457189484688,1390.3441588350408,1.6728552547733204,0.6324555320336759,12.897298547368424,22.467667398238774,24.378196493756473,32.30613300233848,49.39666955507451,30.251058473235403,61.72289694208011,10012.089179337168,6829.292113534248,1183.4877967373282,1.5492051295480034,1.469693845669907,13.654406157894734
66.73169897081777,84.90313397651748,86.22528752299364,144.20386732658267,10.150216770069502,24.116137922048704,734.9999999999999,1039.4469683442248,0.0,0.0,0.0,27.164973684210526,66.7317002637307,84.90313562149821,86.22528919359088,144.203870120503,10.150216966727868,24.11613838929392,735.0,1039.4469683442248,0.0,0.0,0.0,27.164974210526314,66.73170155664367,84.90313726647899,86.22529086418812,144.20387291442333,10.150217163386232,24.116138856539145,734.9999999999998,1039.4469683442248,0.0,0.0,0.0,27.1649747368421,66.73170284955668,84.90313891145985,86.22529253478538,144.20387570834365,10.150217360044604,24.116139323784378,735.0000000000001,1039.446968344225,0.0,0.0,0.0,27.164975263157896,66.73170414246962,84.90314055644062,86.22529420538265,144.20387850226402,10.150217556702964,24.116139791029592,734.9999999999999,1039.4469683442248,0.0,0.0,0.0,27.164975789473687,66.73170543538265,84.90314220142145,86.2252958759799,144.20388129618436,10.150217753361334,24.116140258274815,735.0,1039.4469683442248,0.0,0.0,0.0,27.164976315789474,66.48070134656243,84.79890731715453,86.28195525539644,144.29429003758585,10.157872471714288,24.133368894602036,735.632268435142,1039.6730625248495,36.00861416022921,0.0,0.0,27.161302433684217,62.0842090886464,77.78357912246679,86.07763051460533,143.04602541236,10.310701934101148,24.433557366330966,693.8423312801632,1032.0526773283618,595.805113863178,0.0,0.0,26.44466746315789,59.500422552602124,75.06509387526096,84.8307042996954,140.28939784923747,10.405075579500213,24.593988162995775,645.8097515962846,1028.7897122252202,766.7174642625472,5.314574513680278,0.0,26.311078184210523,60.364469959636914,75.22959995737365,84.95973286319408,140.2961811839978,10.391201195168916,24.57251757355656,655.6902076998545,1029.5989362534062,704.5463038403158,21.339898898005437,0.0,26.37886405263158,59.730288144397036,74.90547864114856,83.24940472355345,138.6970786348532,10.574791034794604,24.73738669041598,758.4304817220681,1081.1565366407613,705.2779528916855,29.83838410120637,0.0,26.177968773684206,58.94231662649032,74.22178256436968,82.83079543350996,137.49938306196339,10.617269311688627,24.817561351341702,720.539891947891,1064.4557549258277,747.9220446217453,11500.838172557691,0.0,26.105076842105262
